repayment_id,loan_id,repayment_date,amount_paid,due_date
22017,5644,2022-02-26,8455.6,2022-08-12
22018,5568,2022-02-13,4063.4,2023-09-23
22019,5443,2023-06-08,11585.97,2022-08-02
22020,5601,2023-02-28,1772.81,2023-07-02
22021,6161,2023-06-20,3376.13,2022-12-09
22022,5504,2023-01-30,11220.98,2022-12-23
22023,5131,2023-03-26,4556.03,2023-03-15
22024,5218,2022-09-14,7655.36,2022-09-13
22025,5688,2022-12-27,5244.37,2023-10-29
22026,5171,2023-08-29,7851.23,2023-04-27
22027,5612,2023-01-15,5526.51,2023-02-08
22028,5992,2023-03-19,14916.02,2022-02-11
22029,6153,2023-06-18,5683.43,2023-01-23
22030,5057,2023-04-19,9592.22,2022-01-29
22031,5246,2022-06-06,13380.98,2023-11-26
22032,5144,2022-03-30,9750.06,2022-07-22
22033,6075,2022-07-21,8704.93,2023-07-15
22034,5368,2023-04-07,8753.83,2022-11-23
22035,5218,2023-04-26,7698.68,2022-02-23
22036,5616,2023-07-11,12209.92,2023-05-05
22037,6180,2023-03-30,1231.15,2023-02-21
22038,5442,2023-04-15,13334.38,2022-12-26
22039,5841,2023-01-15,9001.24,2023-07-03
22040,5956,2023-02-05,12808.66,2022-07-24
22041,5699,2022-03-20,650.69,2022-10-07
22042,5876,2023-07-05,13104.51,2022-02-24
22043,5776,2023-01-21,2241.99,2022-08-11
22044,5762,2023-10-29,10957.66,2022-04-18
22045,5945,2023-10-23,6539.56,2023-11-15
22046,5923,2022-12-09,10375.55,2023-08-25
22047,5935,2023-03-21,9608.75,2023-05-24
22048,5025,2022-02-21,2869.25,2022-01-06
22049,5806,2022-09-08,7961.9,2023-05-22
22050,5764,2023-10-21,4519.84,2022-06-20
22051,6084,2022-11-25,8626.33,2022-09-25
22052,5434,2023-05-09,11201.05,2022-07-12
22053,5879,2022-12-16,1678.25,2022-06-29
22054,6090,2023-04-04,7978.56,2022-03-11
22055,5910,2023-05-13,9455.63,2022-01-30
22056,5565,2022-05-05,4782.83,2022-04-29
22057,5106,2022-07-23,14318.55,2023-05-25
22058,5096,2023-10-05,8044.39,2023-04-05
22059,5168,2022-01-21,3146.5,2023-09-30
22060,5042,2023-08-13,2062.93,2023-04-03
22061,5104,2023-07-17,8354.06,2023-07-21
22062,5520,2022-12-28,5940.96,2022-02-08
22063,5282,2022-12-27,3291.93,2022-09-19
22064,6067,2022-04-26,945.13,2022-07-03
22065,5947,2022-02-24,8715.7,2023-06-04
22066,6134,2022-10-19,9179.7,2023-06-12
22067,5749,2022-02-20,2556.14,2023-01-21
22068,5831,2022-09-11,9225.2,2023-07-30
22069,5049,2023-05-07,14303.6,2022-09-10
22070,5115,2023-07-27,14685.29,2022-01-11
22071,6179,2022-08-13,13383.15,2023-08-23
22072,5503,2023-04-14,12202.64,2022-07-30
22073,5986,2022-04-13,3535.83,2023-05-31
22074,5071,2022-02-17,2768.31,2023-10-05
22075,6012,2022-12-08,6951.74,2022-12-26
22076,5067,2022-08-21,9484.66,2022-03-09
22077,5967,2023-08-05,12834.84,2023-03-03
22078,5181,2023-07-13,3863.46,2022-01-09
22079,5613,2022-08-16,7454.89,2023-06-21
22080,5697,2023-06-06,9887.88,2023-07-31
22081,5603,2023-11-28,6961.11,2023-09-08
22082,5248,2023-08-15,7085.81,2022-03-07
22083,5359,2022-01-13,3764.2,2023-11-26
22084,5249,2023-05-14,14806.58,2022-06-22
22085,5638,2023-03-21,7390.3,2022-01-22
22086,5950,2022-12-06,8224.76,2022-02-11
22087,6112,2022-11-20,3669.11,2022-07-23
22088,5663,2023-08-19,7954.98,2022-06-04
22089,5176,2023-08-21,4202.57,2023-06-07
22090,5723,2022-06-06,3433.88,2023-04-07
22091,5426,2023-10-18,4497.97,2022-03-19
22092,5771,2023-07-29,540.01,2022-04-14
22093,5703,2023-03-07,8767.19,2022-10-05
22094,5081,2023-07-09,6118.46,2023-10-11
22095,5927,2023-02-11,13530.99,2022-02-26
22096,5138,2022-06-07,1090.25,2022-12-05
22097,5470,2022-07-04,1126.4,2022-10-01
22098,5350,2023-05-06,13345.17,2023-11-11
22099,6150,2023-06-20,2336.35,2023-11-16
22100,5310,2022-12-23,531.32,2023-03-09
22101,6044,2022-12-28,3094.25,2023-09-02
22102,6002,2022-08-12,12446.2,2023-01-26
22103,5269,2023-09-05,12139.35,2022-12-08
22104,6027,2022-07-23,5431.92,2022-09-17
22105,5770,2022-01-08,10186.45,2023-11-16
22106,5016,2023-04-17,7855.12,2022-06-23
22107,5606,2022-06-21,13618.66,2022-07-14
22108,5813,2022-04-06,1318.14,2023-03-17
22109,6157,2023-11-05,12291.1,2022-09-29
22110,5482,2023-08-31,2973.68,2022-11-03
22111,5895,2022-11-02,6178.5,2022-11-04
22112,5269,2023-10-19,3283.38,2023-10-11
22113,5414,2022-09-15,10687.91,2023-08-18
22114,5025,2023-04-19,10335.73,2023-07-10
22115,5316,2022-10-27,8444.52,2022-07-26
22116,5571,2023-04-10,10623.36,2022-04-27
22117,5725,2023-09-06,9773.69,2022-01-05
22118,6008,2023-11-20,11758.41,2023-05-14
22119,5389,2022-11-24,3971.4,2023-09-18
22120,5722,2022-04-20,6719.23,2022-10-28
22121,5444,2022-05-09,2698.58,2023-03-01
22122,5999,2022-05-17,6729.11,2022-03-31
22123,6081,2023-06-23,10674.53,2022-01-28
22124,5697,2023-10-11,10525.17,2023-06-28
22125,5971,2022-06-13,10786.69,2022-08-05
22126,5721,2022-12-15,4977.13,2022-03-12
22127,5368,2023-04-08,10102.1,2022-01-30
22128,5342,2023-10-05,5828.26,2022-09-13
22129,5304,2023-05-19,14195.13,2023-11-02
22130,5764,2022-05-31,5478.81,2023-01-31
22131,5816,2022-09-03,9243.76,2023-06-05
22132,5112,2022-04-20,11377.11,2022-11-19
22133,5878,2023-08-08,13642.91,2023-01-05
22134,6030,2022-10-02,6849.96,2022-06-05
22135,5930,2022-03-08,5727.03,2022-08-02
22136,5703,2022-02-19,6735.41,2023-10-28
22137,5846,2023-05-30,5193.6,2022-03-24
22138,5944,2022-08-14,9981.91,2023-02-09
22139,5279,2023-08-01,14024.39,2023-09-05
22140,5382,2023-05-21,2328.03,2022-01-10
22141,5013,2022-06-04,8633.37,2022-10-07
22142,5303,2023-04-25,13515.91,2022-10-08
22143,5160,2022-04-21,1951.66,2023-11-23
22144,5154,2023-04-28,7661.05,2022-03-31
22145,5754,2022-10-01,13045.83,2022-05-09
22146,5181,2022-06-04,13556.56,2022-11-05
22147,5377,2023-10-13,7958.11,2023-04-30
22148,5776,2022-06-16,861.8,2022-04-17
22149,6192,2022-01-19,2031.77,2023-05-20
22150,6174,2022-12-11,9007.39,2022-10-10
22151,5016,2023-07-23,2295.95,2022-04-17
22152,6115,2022-10-21,2666.56,2022-06-04
22153,6144,2023-10-07,11695.7,2022-08-20
22154,5253,2023-04-07,11385.03,2023-03-25
22155,6084,2022-12-04,12720.21,2023-01-15
22156,5031,2023-03-28,2033.16,2022-11-29
22157,6045,2022-12-10,3373.1,2023-08-19
22158,5731,2023-09-23,12577.94,2022-03-17
22159,5289,2022-03-26,10955.77,2022-09-18
22160,5498,2023-11-28,12186.36,2022-12-03
22161,5548,2023-10-22,14851.31,2022-08-18
22162,5961,2023-01-24,13034.26,2022-08-09
22163,5132,2022-08-15,8046.72,2023-11-24
22164,5858,2022-10-13,5006.14,2023-02-02
22165,6156,2022-10-11,8760.31,2023-02-16
22166,5521,2023-11-24,9759.5,2023-09-22
22167,5030,2022-04-19,5362.03,2023-09-21
22168,5627,2022-05-15,11678.59,2023-02-05
22169,5004,2022-10-18,1844.93,2023-05-13
22170,5509,2023-09-07,11801.2,2023-09-08
22171,5016,2023-05-23,963.98,2022-06-23
22172,5997,2023-09-21,7720.51,2022-10-28
22173,5956,2022-01-29,12990.83,2022-04-13
22174,6131,2023-01-29,1754.18,2023-06-05
22175,5263,2022-01-27,8007.21,2022-06-13
22176,6089,2023-04-12,2811.18,2022-01-05
22177,5265,2022-01-13,13474.83,2023-08-24
22178,5378,2023-07-08,12569.01,2022-06-27
22179,6199,2023-03-21,14041.8,2022-01-27
22180,5963,2022-08-12,13187.24,2023-11-18
22181,6176,2023-04-08,11180.02,2022-06-10
22182,5476,2022-01-21,3180.89,2022-04-25
22183,5329,2023-01-22,4886.29,2023-01-13
22184,6187,2023-10-10,7704.4,2022-04-07
22185,5438,2022-11-22,9039.0,2023-11-09
22186,5016,2023-04-12,11841.66,2022-05-16
22187,5868,2023-10-19,3790.91,2023-01-23
22188,5511,2023-06-06,2360.02,2022-06-13
22189,5984,2022-08-13,7497.85,2023-02-19
22190,5581,2023-10-15,2788.7,2023-11-12
22191,5006,2023-04-20,10559.18,2022-05-16
22192,6019,2023-09-10,8846.65,2022-06-07
22193,5807,2023-04-03,11246.06,2023-02-02
22194,5619,2023-10-02,1419.83,2023-01-01
22195,6142,2022-08-01,14488.11,2022-10-29
22196,5405,2023-10-25,500.08,2022-12-15
22197,5997,2023-04-26,5218.92,2023-01-29
22198,5594,2022-06-29,10354.7,2022-11-20
22199,5566,2023-06-22,1154.56,2022-02-19
22200,5752,2023-06-11,1708.57,2022-11-20
22201,5012,2022-01-22,1611.88,2023-05-29
22202,5165,2022-12-11,8931.89,2023-04-08
22203,5878,2023-07-31,13490.92,2022-03-16
22204,5078,2022-01-21,8553.84,2023-05-16
22205,5614,2023-02-12,9251.78,2022-07-07
22206,5869,2023-05-02,5517.02,2022-05-09
22207,5812,2023-06-12,771.75,2023-05-08
22208,6101,2023-02-20,813.41,2022-04-07
22209,6072,2022-09-29,13380.49,2022-12-31
22210,5767,2022-07-24,1987.3,2023-05-16
22211,5082,2022-10-25,14996.95,2022-06-14
22212,5209,2023-11-03,2884.13,2022-06-26
22213,5522,2023-07-07,10282.2,2023-09-21
22214,6053,2022-04-18,14259.85,2022-09-30
22215,5994,2023-09-29,5753.19,2022-11-23
22216,5465,2022-06-01,11149.28,2023-02-03
22217,5628,2022-01-13,5587.42,2023-07-17
22218,5781,2022-03-20,4921.65,2023-02-15
22219,5559,2023-07-08,3426.16,2022-03-05
22220,5960,2022-06-18,12403.56,2023-03-23
22221,5091,2022-09-06,4232.11,2022-12-07
22222,6077,2022-05-01,4605.79,2022-08-17
22223,5860,2023-01-22,14985.06,2023-05-20
22224,5556,2023-03-15,5246.0,2023-09-21
22225,5156,2022-09-29,6630.23,2022-09-07
22226,5002,2022-10-27,14855.8,2022-03-11
22227,5825,2023-04-18,5854.86,2023-05-27
22228,5802,2022-06-07,5809.2,2022-12-11
22229,5983,2023-09-25,12501.86,2023-07-01
22230,6082,2022-08-15,5022.99,2022-09-30
22231,5493,2023-02-25,3889.9,2023-07-10
22232,5669,2022-01-24,6636.55,2022-12-11
22233,6059,2023-06-22,10659.29,2023-04-05
22234,5075,2023-07-24,1127.02,2022-04-17
22235,5944,2023-09-30,5921.78,2023-05-03
22236,5371,2023-06-24,5520.55,2022-02-13
22237,5587,2022-05-08,4049.87,2023-05-17
22238,5329,2022-04-04,9987.17,2023-03-01
22239,5590,2023-02-25,4704.86,2022-02-18
22240,5777,2022-09-29,9297.61,2022-03-01
22241,5304,2023-04-29,7812.88,2022-09-15
22242,5579,2022-01-05,3649.25,2023-07-31
22243,5221,2022-06-06,4365.21,2022-04-24
22244,5979,2022-02-21,2973.7,2022-12-15
22245,6188,2022-08-31,1321.12,2023-02-02
22246,5375,2023-10-25,9478.23,2023-11-05
22247,5188,2023-02-24,10255.44,2023-04-15
22248,6110,2023-03-01,2907.0,2023-11-07
22249,5474,2022-03-21,9423.19,2022-01-15
22250,5844,2023-11-26,14740.23,2023-07-03
22251,5531,2022-12-20,1578.83,2022-05-18
22252,6071,2023-09-11,7610.38,2022-09-22
22253,6089,2023-10-28,11129.05,2023-07-12
22254,5963,2022-10-20,1167.13,2023-09-10
22255,5475,2022-04-26,11784.97,2022-03-22
22256,6170,2023-06-13,14702.91,2022-10-30
22257,5946,2023-04-25,1783.07,2022-10-01
22258,6090,2022-10-15,12422.33,2022-04-23
22259,5517,2023-10-30,5989.43,2023-02-13
22260,6117,2023-04-22,2589.68,2022-12-31
22261,5426,2022-01-25,7651.3,2022-08-29
22262,6118,2023-03-07,1537.02,2022-03-30
22263,5133,2022-10-05,8070.47,2023-11-26
22264,5314,2022-11-13,780.67,2022-09-29
22265,5591,2023-09-30,11064.87,2022-09-12
22266,6009,2022-12-24,7575.56,2023-05-04
22267,5159,2022-10-03,7154.63,2022-09-02
22268,5661,2023-11-21,3344.78,2022-04-09
22269,5748,2022-12-10,5738.32,2023-07-25
22270,5801,2023-03-07,3137.11,2022-03-14
22271,5410,2023-07-13,11163.16,2023-09-16
22272,5680,2023-07-17,3385.87,2023-11-08
22273,5114,2023-03-15,9442.92,2022-10-15
22274,5897,2023-04-07,4554.31,2022-07-30
22275,6079,2022-09-27,10026.24,2023-06-18
22276,5065,2023-03-07,8336.6,2022-03-24
22277,5684,2022-01-21,6639.86,2022-08-30
22278,5146,2022-05-23,10258.51,2022-01-12
22279,5943,2022-12-19,6527.97,2023-06-01
22280,6034,2023-04-10,12409.87,2022-04-26
22281,5739,2023-04-13,11079.18,2022-12-13
22282,5186,2023-05-28,8339.27,2022-01-20
22283,6158,2023-04-09,13217.38,2022-05-16
22284,5835,2023-01-29,12518.5,2023-03-22
22285,5809,2022-02-27,8211.67,2023-03-14
22286,5171,2022-05-06,1492.49,2023-07-24
22287,5213,2023-04-06,8706.95,2022-06-22
22288,5027,2022-02-21,5651.23,2023-06-01
22289,6014,2022-09-26,8331.64,2022-06-08
22290,6092,2022-04-06,9883.39,2023-02-09
22291,5790,2022-09-30,9850.16,2023-05-27
22292,5408,2022-11-19,10266.1,2023-10-14
22293,6133,2023-07-27,10349.4,2022-01-04
22294,5074,2023-11-24,2084.58,2023-08-10
22295,5578,2022-05-13,3279.83,2022-04-14
22296,5680,2022-03-30,9642.84,2023-01-08
22297,5786,2023-11-16,6418.5,2023-10-11
22298,5849,2022-01-05,11561.35,2022-10-09
22299,5870,2022-12-23,2311.18,2022-10-10
22300,5237,2022-12-09,3277.08,2023-04-22
22301,5727,2022-07-23,8597.74,2022-08-23
22302,5378,2023-11-05,7760.85,2022-06-27
22303,5661,2023-07-27,4362.76,2022-12-04
22304,5830,2023-04-16,6420.98,2023-05-17
22305,5906,2023-04-09,1007.23,2022-08-10
22306,5376,2023-05-12,1037.05,2023-04-01
22307,5619,2022-03-04,1876.44,2022-12-25
22308,5653,2023-07-10,8863.49,2023-02-14
22309,6100,2022-08-27,13023.89,2023-08-28
22310,6033,2023-06-24,4273.24,2023-07-12
22311,5196,2022-07-17,992.13,2023-04-07
22312,5807,2023-11-14,10775.09,2022-07-10
22313,5893,2022-01-30,12902.61,2022-05-25
22314,6085,2023-10-28,2503.51,2022-12-10
22315,5937,2022-07-28,6093.34,2023-09-08
22316,5847,2022-03-04,2801.68,2023-07-30
22317,5818,2022-02-26,2042.18,2022-06-06
22318,5564,2023-03-09,9898.44,2022-11-04
22319,5634,2022-11-04,14529.28,2022-05-08
22320,5679,2023-07-29,10333.4,2022-01-24
22321,6018,2023-04-11,14779.81,2022-05-05
22322,5008,2023-10-15,6798.73,2022-06-24
22323,6069,2023-08-28,13519.11,2022-04-11
22324,5344,2022-04-17,3473.72,2022-02-20
22325,5796,2023-08-23,2209.61,2022-09-15
22326,6051,2022-10-28,10686.54,2023-10-23
22327,5849,2023-09-12,5885.42,2022-06-17
22328,5062,2022-02-15,5106.47,2022-04-15
22329,6086,2022-03-18,10233.57,2023-08-04
22330,5422,2022-06-18,5335.52,2022-02-04
22331,5633,2022-05-09,8802.09,2023-03-04
22332,5792,2022-09-25,4842.1,2023-11-06
22333,5551,2023-08-23,11864.49,2022-12-05
22334,5606,2023-08-08,5029.63,2022-06-02
22335,6139,2023-02-23,8257.42,2023-05-21
22336,6145,2022-06-10,836.05,2022-03-21
22337,5525,2022-02-27,11980.1,2022-01-31
22338,5899,2023-01-19,9494.9,2022-08-13
22339,5163,2023-05-25,3287.44,2022-07-28
22340,5787,2023-03-06,3622.91,2022-06-29
22341,5910,2022-12-06,4306.15,2023-02-23
22342,5982,2023-08-01,8859.69,2023-05-12
22343,5379,2022-01-26,8450.59,2022-11-01
22344,5173,2023-08-12,4471.02,2023-10-18
22345,6000,2023-01-07,10563.9,2022-11-10
22346,5064,2022-02-05,13391.1,2022-11-30
22347,6125,2023-06-15,1130.97,2022-03-05
22348,5975,2022-09-24,6549.35,2022-11-04
22349,5066,2023-03-08,9106.04,2022-02-09
22350,5458,2022-01-19,9003.31,2022-08-31
22351,5453,2022-12-05,783.26,2022-12-27
22352,5979,2022-05-20,3553.21,2022-09-02
22353,5178,2022-03-08,1396.55,2023-09-01
22354,5280,2023-06-14,8749.99,2022-05-25
22355,5344,2023-01-04,9858.15,2023-07-22
22356,6041,2022-09-18,2816.26,2022-01-30
22357,5296,2023-09-16,5328.66,2023-09-12
22358,5202,2023-09-19,5282.15,2023-03-04
22359,5962,2023-11-09,12387.13,2023-01-17
22360,5684,2023-08-02,3322.56,2023-03-29
22361,6173,2023-08-05,8450.55,2023-09-08
22362,5375,2022-07-22,11852.56,2022-06-30
22363,5035,2023-10-01,12528.88,2023-05-13
22364,5029,2023-02-14,10165.21,2023-10-01
22365,5775,2022-03-21,4843.15,2022-07-17
22366,5221,2023-11-19,12434.18,2022-12-09
22367,5053,2022-04-23,11261.41,2022-02-02
22368,5791,2023-09-15,10714.8,2022-11-30
22369,5076,2022-05-17,1476.36,2022-08-22
22370,5494,2023-10-07,1127.34,2023-07-02
22371,5117,2022-07-08,10582.8,2023-06-14
22372,5280,2022-10-04,14199.52,2023-03-04
22373,6199,2022-04-13,11719.0,2022-09-23
22374,5746,2022-04-17,12556.4,2022-10-22
22375,5949,2023-07-29,8402.24,2023-03-16
22376,5764,2022-06-22,4916.5,2023-07-15
22377,5295,2022-11-27,10327.19,2023-07-24
22378,6018,2022-07-10,10823.58,2022-11-28
22379,6045,2023-11-01,10292.69,2022-05-31
22380,6097,2022-08-13,14227.28,2023-10-09
22381,5842,2023-11-15,5824.1,2022-10-28
22382,6060,2022-11-19,1075.03,2022-12-11
22383,5497,2023-05-23,13672.44,2022-11-07
22384,5206,2023-07-02,2827.24,2023-09-28
22385,5426,2022-05-14,10611.12,2022-07-02
22386,5044,2022-02-06,13161.46,2022-05-27
22387,6115,2022-04-03,4997.05,2023-09-13
22388,5605,2022-03-16,12541.02,2022-05-30
22389,5454,2022-07-02,5314.84,2022-09-24
22390,5595,2023-04-04,12016.74,2023-05-05
22391,5507,2023-11-30,1512.53,2022-05-11
22392,5794,2023-11-09,10001.02,2022-05-27
22393,5021,2023-09-19,10318.5,2023-08-26
22394,6154,2023-02-13,7625.67,2023-01-10
22395,5620,2022-07-26,10462.82,2023-04-30
22396,5414,2022-09-02,13886.16,2023-05-19
22397,6095,2022-11-29,11140.89,2023-05-19
22398,5337,2023-11-04,14438.79,2022-08-07
22399,5910,2023-06-09,7004.88,2023-05-10
22400,5276,2022-10-21,8160.22,2023-06-30
22401,5892,2022-09-30,4324.21,2022-01-11
22402,5013,2023-01-14,14791.22,2022-09-18
22403,6027,2023-09-18,1299.48,2022-03-12
22404,5978,2023-10-26,5700.0,2022-06-13
22405,5974,2022-01-26,4816.61,2022-09-18
22406,5175,2023-11-11,6104.42,2023-11-27
22407,5241,2023-06-28,13806.91,2023-10-07
22408,5547,2023-09-02,5836.55,2023-02-15
22409,5014,2022-04-01,13796.16,2023-02-20
22410,5725,2023-04-21,6638.41,2022-12-11
22411,5003,2022-07-07,12894.15,2022-08-22
22412,5691,2023-07-23,8065.38,2022-01-15
22413,5747,2023-09-11,5014.62,2023-09-09
22414,5769,2022-07-14,7015.57,2022-12-20
22415,5872,2023-06-18,6653.53,2023-04-28
22416,5495,2023-11-29,4268.75,2023-03-14
22417,5417,2022-03-26,4699.76,2022-01-20
22418,5628,2023-08-15,3203.58,2023-04-17
22419,6076,2022-03-18,5372.01,2022-06-11
22420,6021,2022-11-26,9553.88,2023-10-01
22421,5142,2023-01-18,6105.09,2022-02-03
22422,6110,2023-03-09,10828.69,2022-04-25
22423,5046,2023-01-12,14811.18,2023-03-06
22424,5844,2022-12-07,5967.97,2022-01-21
22425,6009,2022-06-26,7208.27,2022-06-16
22426,5010,2023-03-02,2879.6,2022-10-23
22427,5664,2023-02-28,6187.12,2022-06-21
22428,5573,2022-06-23,11039.07,2022-06-13
22429,5649,2023-02-10,3652.37,2022-08-05
22430,5913,2022-03-23,3139.78,2022-07-18
22431,5640,2022-01-21,5957.44,2022-02-19
22432,5616,2023-11-22,12370.42,2023-05-13
22433,5698,2023-02-02,9543.03,2023-03-18
22434,5909,2022-11-26,14384.9,2022-11-26
22435,5178,2022-08-13,13615.84,2022-11-26
22436,5869,2023-02-06,2691.49,2022-10-21
22437,6030,2023-03-14,1117.02,2022-10-07
22438,5853,2022-09-29,6286.87,2022-12-30
22439,5307,2022-10-07,8070.15,2023-07-25
22440,5548,2022-08-11,7975.77,2022-06-22
22441,5327,2023-08-10,2444.56,2022-06-03
22442,5395,2023-10-25,2309.85,2023-05-07
22443,5300,2023-05-24,1179.48,2023-08-18
22444,5749,2022-12-08,12837.47,2022-09-24
22445,5285,2023-09-09,14242.29,2023-10-02
22446,5330,2022-02-11,2177.43,2023-11-29
22447,5050,2022-06-25,3590.27,2023-02-22
22448,5773,2022-09-02,1803.01,2022-09-29
22449,5378,2022-09-10,13223.78,2023-03-19
22450,6000,2022-10-01,14401.28,2023-05-28
22451,5774,2022-11-30,4296.05,2023-02-16
22452,6168,2023-08-27,4901.97,2022-01-15
22453,6084,2022-01-11,5758.71,2022-03-21
22454,5868,2022-06-01,7785.72,2023-11-17
22455,6099,2022-07-08,10395.68,2023-06-28
22456,5003,2023-11-07,7813.66,2023-07-05
22457,5748,2023-09-30,14289.52,2022-08-28
22458,5275,2022-07-30,1948.46,2023-08-08
22459,5215,2022-04-07,12079.78,2023-08-28
22460,5329,2022-12-05,5350.0,2022-03-30
22461,5255,2022-02-16,5974.44,2022-09-11
22462,5126,2022-02-26,10778.03,2022-05-19
22463,5767,2022-03-16,13975.97,2022-10-17
22464,6196,2022-09-11,10884.91,2022-11-02
22465,5217,2023-10-25,11749.98,2022-06-21
22466,5832,2023-07-25,11386.3,2023-06-10
22467,5182,2023-08-21,5154.19,2022-11-24
22468,5334,2022-06-19,11475.49,2022-06-02
22469,5511,2022-05-26,11875.55,2022-06-27
22470,5383,2022-02-02,8234.3,2023-08-30
22471,5332,2023-05-30,8282.97,2023-02-20
22472,6189,2022-09-14,11515.95,2022-11-07
22473,5900,2022-05-06,12346.95,2023-08-13
22474,5642,2022-04-23,5389.33,2022-09-01
22475,5634,2022-12-08,12122.65,2023-02-13
22476,5451,2022-02-17,12306.03,2022-08-08
22477,5196,2022-12-30,3894.82,2023-03-12
22478,5458,2023-02-02,10895.79,2022-07-03
22479,5830,2022-07-14,3204.74,2023-09-19
22480,5257,2022-11-17,1849.21,2022-05-04
22481,5009,2022-05-18,8830.87,2022-08-26
22482,5761,2022-12-21,13675.46,2023-09-12
22483,5949,2022-03-11,1014.16,2023-02-10
22484,6083,2023-08-05,12484.27,2023-07-13
22485,5887,2023-04-28,7843.83,2022-07-17
22486,5393,2022-02-28,12982.98,2023-07-17
22487,6143,2023-01-24,12730.42,2023-08-05
22488,5399,2022-12-17,13191.66,2022-03-28
22489,5331,2022-12-05,11648.67,2022-03-16
22490,5480,2023-11-08,12723.39,2022-11-29
22491,5134,2023-08-19,3052.37,2023-03-07
22492,5916,2023-03-12,4905.87,2023-01-05
22493,5935,2023-03-26,4016.05,2022-02-13
22494,5355,2023-01-12,11265.21,2022-10-24
22495,5584,2023-01-26,2727.83,2023-04-11
22496,5625,2023-04-26,3142.3,2022-09-07
22497,6131,2022-04-24,13244.99,2023-02-26
22498,5290,2022-06-21,10735.29,2023-04-18
22499,5825,2022-01-18,13193.01,2022-09-30
22500,5629,2022-08-23,2520.65,2022-06-22
22501,6019,2022-11-06,6285.22,2022-08-24
22502,5632,2023-10-31,4605.69,2022-02-15
22503,6171,2022-10-08,640.38,2023-01-27
22504,5327,2022-07-15,4625.58,2023-10-17
22505,5210,2022-04-25,6003.96,2022-08-21
22506,6127,2023-02-01,1837.18,2023-02-21
22507,5636,2023-11-03,8714.07,2022-09-23
22508,5868,2023-10-29,6056.0,2022-07-09
22509,5428,2023-07-17,1173.69,2022-07-02
22510,5393,2023-02-22,10707.69,2022-12-23
22511,5826,2022-10-11,11074.56,2022-05-19
22512,5916,2023-08-08,12599.84,2023-07-01
22513,6133,2022-11-24,7540.34,2023-05-20
22514,5348,2022-12-07,14545.55,2023-04-27
22515,5050,2023-09-14,13753.93,2022-12-18
22516,5916,2022-08-09,8494.6,2022-12-08
22517,6129,2022-01-09,6951.8,2023-10-06
22518,6051,2022-03-23,544.0,2022-03-14
22519,5968,2022-10-21,10809.42,2022-06-12
22520,5800,2023-01-10,8691.84,2022-08-11
22521,6017,2023-06-18,14094.39,2022-07-04
22522,5649,2023-02-19,9116.37,2022-04-05
22523,5301,2022-04-09,14896.41,2023-11-15
22524,5166,2023-11-13,12880.38,2022-11-05
22525,5316,2023-09-10,14327.17,2022-05-28
22526,5001,2023-01-17,5251.11,2022-11-15
22527,6020,2023-05-19,2665.37,2022-06-28
22528,5063,2023-03-23,12054.65,2023-10-16
22529,5483,2023-11-11,11899.86,2022-10-18
22530,5222,2022-12-10,3566.01,2023-09-14
22531,5152,2023-03-01,11588.8,2023-05-12
22532,5644,2023-09-17,8938.61,2022-10-28
22533,5626,2022-11-02,2088.11,2022-06-10
22534,5217,2022-05-28,7775.86,2022-03-02
22535,5196,2023-03-30,14001.5,2022-03-13
22536,5995,2022-02-02,7843.63,2023-03-13
22537,6015,2023-05-16,11936.14,2023-04-27
22538,5647,2022-11-15,919.19,2022-04-25
22539,6165,2023-11-28,11057.18,2022-07-25
22540,5708,2022-07-12,14229.14,2022-11-30
22541,6081,2022-06-29,7743.15,2022-11-02
22542,6166,2023-06-02,5396.79,2023-07-08
22543,5722,2023-01-26,9876.43,2023-06-16
22544,5640,2023-06-05,13785.79,2023-08-27
22545,5106,2022-12-23,3063.16,2023-08-03
22546,5165,2023-07-27,6353.57,2022-05-15
22547,5215,2023-04-09,2766.21,2023-08-01
22548,6095,2023-11-06,7701.49,2022-05-31
22549,5090,2022-04-09,8336.12,2023-07-02
22550,5874,2022-05-28,14190.95,2022-05-20
